"","OP_CODE","YEAR","VESSEL","SURVEY","BEST_LAT_DD","BEST_DEPTH_M","AREA_SWEPT_MSQ","EXPANDED_WT_KG","NUMBER_FISH"
"3294",200803010019,2008,10,3,48.307241666667,195.6557,17338.07156238,1.3,15
"3295",200803010020,2008,10,3,48.0054843137255,122.1862,16183.6268742,0.76,15
"3296",200803010021,2008,10,3,47.933128267974,119.9397,16808.20655437,6.44,17
"3297",200803010022,2008,10,3,47.874739247312,81.126,16038.35278454,2.84,19
"3298",200803010023,2008,10,3,47.769233333333,74.0561,17062.7286,3.27,18
"3299",200803010024,2008,10,3,47.696841176471,76.4799,18213.7064275,0.77,9
"3300",200803010025,2008,10,3,47.024718817204,102.1385,15675.02498151,8.88,92
"3301",200803010026,2008,10,3,47.026296031746,134.506,15993.08633816,53.54,198
"3302",200803010027,2008,10,3,46.836102941177,160.7293,15555.43542611,17.99,71
"3303",200803010028,2008,10,3,46.836525163399,138.369,15322.63712994,8.33,45
"3304",200803010029,2008,10,3,46.754385026234,108.5597,15855.32338143,6.08,45
"3305",200803010030,2008,10,3,46.670905107527,170.8866,16224.93464751,18.72,157
"3306",200803010031,2008,10,3,46.4660463333335,179.7886,16804.26,2.16,35
"3307",200803010032,2008,10,3,46.442613235294,992.0066,18120.71933,0,0
"3308",200803010033,2008,10,3,46.03658800813,129.3949,16425.609696,12.72,110
"3309",200803010034,2008,10,3,45.901683,160.9185,16448.52523488,21.25,207
"3310",200803010035,2008,10,3,45.9399481182795,152.1178,14679.77007042,12.98,98
"3311",200803010036,2008,10,3,45.927117857143,141.8539,14833.36765588,5.62,66
"3312",200803010037,2008,10,3,45.871415662602,138.8127,15205.89739326,8.16,117
"3313",200803010038,2008,10,3,45.666755691057,83.8954,15632.37335916,0.4,4
"3314",200803010039,2008,10,3,45.688380121337,189.7093,16656.43260042,23.82,184
"3315",200803010040,2008,10,3,45.632217682927,389.0744,15934.45526816,3.44,20
"3316",200803010041,2008,10,3,45.467690981946,475.4469,18056.2023135,0,0
"3317",200803010042,2008,10,3,45.038023577236,380.7197,16082.164035,4.03,19
"3318",200803010043,2008,10,3,44.943765416667,447.9225,20067.39579887,2.98,34
"3319",200803010044,2008,10,3,44.971993902439,374.4407,17168.09233572,5.14,74
"3320",200803010045,2008,10,3,44.9700607526885,246.6586,18096.4442049,13.13,186
"3321",200803010046,2008,10,3,44.9258843776955,147.4383,16812.17701044,12.89,116
"3322",200803010047,2008,10,3,45.16931217178,117.5764,16122.72633408,0.82,19
"3323",200803010048,2008,10,3,45.196112096774,176.0204,16788.71945867,12.45,189
"3324",200803010049,2008,10,3,45.2355840155155,184.326,17204.63913675,8.98,124
"3325",200803010050,2008,10,3,45.1994561827955,387.0343,19034.6167037,0.33,10
"3326",200803010051,2008,10,3,45.372525,398.9497,16080.48411401,0.14,6
"3327",200803010052,2008,10,3,45.4040790322585,410.1002,15114.18276279,0.89,10
"3328",200803010053,2008,10,3,45.3,498.7916,20933.9895655,0.19,4
"3329",200803010054,2008,10,3,45.007573170732,571.0506,16968.8003705,0,0
"3330",200803010055,2008,10,3,44.902724390244,1067.1854,15049.30077996,0,0
"3331",200803010056,2008,10,3,44.769005253366,565.8429,15604.31449764,0.68,6
"3332",200803010057,2008,10,3,44.582114542484,1157.2967,18425.79806208,0,0
"3333",200803010058,2008,10,3,44.516876219512,1081.6622,20806.66428552,0,0
"3334",200803010059,2008,10,3,44.5831115591395,596.9876,18111.686875,0,0
"3335",200803010060,2008,10,3,44.705356451613,534.4694,15860.98958314,0,0
"3336",200803010061,2008,10,3,44.773714024649,176.467,19625.6990254,113.33,296
"3337",200803010062,2008,10,3,44.865840650407,147.8692,17883.51065,5.1,108
"3338",200803010063,2008,10,3,44.7320900406505,62.5094,16028.94225924,3.1,18
"3339",200803010064,2008,10,3,44.339388172043,64.5227,14306.83208847,11.7,32
"3340",200803010065,2008,10,3,44.300211827957,73.1608,13409.03758749,13.29,87
"3341",200803010066,2008,10,3,44.37204,75.4123,14534.77558374,1.29,22
"3342",200803010067,2008,10,3,44.2182727124185,103.0958,14935.72867117,3.78,13
"3343",200803010068,2008,10,3,44.1521236928105,94.6047,16824.80163005,0,0
"3344",200803010069,2008,10,3,44.1473728494625,157.6972,18639.952716,10.83,136
"3345",200803010070,2008,10,3,44.3249729674795,497.1656,19847.4608,3.63,24
"3346",200803010071,2008,10,3,44.129183450296,436.7512,17144.630009,66.33,249
"3347",200803010072,2008,10,3,43.742487398374,437.8419,19706.33343876,63.89,171
"3348",200803010073,2008,10,3,43.775631258333,460.5211,16829.8621875,36.83,175
"3349",200803010074,2008,10,3,43.817983333333,968.2738,20553.55956,0,0
"3350",200803010075,2008,10,3,43.773478138231,109.8363,17085.94419348,1.75,28
"3351",200803010076,2008,10,3,43.0581426829265,143.1758,16991.3250625,11.04,62
"3352",200803010077,2008,10,3,42.981248148148,157.2232,18922.58685041,11.46,102
"3353",200803010078,2008,10,3,42.957310457516,1048.6577,18951.500162,0,0
"3354",200803010079,2008,10,3,42.844942117117,310.4099,15267.69086076,44.24,212
"3355",200803010080,2008,10,3,42.891832193621,145.3076,16939.96397131,23.3,133
"3356",200803010081,2008,10,3,42.8491826666665,144.0088,18044.3964458,1.3,8
"3357",200803010085,2008,10,3,42.562065591398,474.4516,21240.55371258,115.3,274
"3358",200803010086,2008,10,3,42.528321,493.2585,17694.17839104,50.63,123
"3359",200803010087,2008,10,3,42.4566375,451.9824,15701.20305,13.42,108
"3360",200803010088,2008,10,3,42.221792473118,95.725,17663.024587,2.64,19
"3361",200803010089,2008,10,3,42.16021097561,137.0879,14322.43932834,8.49,117
"3362",200803010090,2008,10,3,41.4046543010755,78.6522,16603.60421265,3.67,38
"3363",200803010091,2008,10,3,40.837275833333,386.5243,16895.93587,24.62,172
"3364",200803010092,2008,10,3,41.113205462885,959.1326,21650.0726178,0,0
"3365",200803010093,2008,10,3,41.031126633987,727.1213,17620.15112,0,0
"3366",200803010094,2008,10,3,41.0036828431375,687.6097,21263.63717417,0,0
"3367",200803010095,2008,10,3,40.3357387254905,432.2365,17895.75319875,9.07,37
"3368",200803010096,2008,10,3,40.0735045751635,1123.5043,20638.13309432,0,0
"3369",200803010097,2008,10,3,40.048791212121,1131.0457,21432.4344071,0,0
"3370",200803010098,2008,10,3,40.03570625,1013.1365,20879.54504576,0,0
"3371",200803010099,2008,10,3,40.0264079166665,934.3574,22069.1193747,0,0
"3372",200803010100,2008,10,3,39.9870849673205,868.8806,22166.14559068,0,0
"3373",200803010101,2008,10,3,39.7548526143795,547.2902,16132.364875,0,0
"3374",200803010102,2008,10,3,39.6673255376345,427.89,17679.17278134,6.75,39
"3375",200803010103,2008,10,3,39.609997333333,91.7279,14937.9579155,0,0
"3376",200803010104,2008,10,3,39.5150147849465,709.6932,16779.48037922,0,0
"3377",200803010105,2008,10,3,39.4805977642275,692.7445,17361.3977385,0,0
"3378",200803010106,2008,10,3,39.4522166666665,91.775,16984.46048814,0,0
"3379",200803010107,2008,10,3,39.3148579166665,135.0246,15801.34529511,0,0
"3380",200803010108,2008,10,3,39.3356496666665,474.1841,17614.54294764,11.6,34
"3381",200803010109,2008,10,3,39.279112365591,174.2742,15837.59123375,0.24,2
"3382",200803010110,2008,10,3,38.725331707317,808.3847,19256.37989274,0,0
"3383",200803010111,2008,10,3,38.477922043011,298.7318,15557.13656,12.25,77
"3384",200803010112,2008,10,3,38.2780170833335,90.5255,14984.51071105,0.62,25
"3385",200803010113,2008,10,3,38.178588414634,143.7871,16092.98152686,0.68,5
"3386",200803010114,2008,10,3,37.852335772358,101.5185,13273.26842685,2.91,20
"3387",200803010115,2008,10,3,37.787054032258,137.5657,14854.5072,3.4,53
"3388",200803010116,2008,10,3,37.778185483871,59.8443,13948.642648,0.46,3
"3389",200803010117,2008,10,3,37.519717204301,60.4004,14202.49962292,10.45,45
"3390",200803010118,2008,10,3,37.364685467601,127.8418,13866.69136922,9.61,52
"3391",200803010119,2008,10,3,37.236579365079,211.8225,15420.49405925,59.21,354
"3392",200803010120,2008,10,3,37.2681757669215,115.7183,14096.1823275,2.21,39
"3393",200803010121,2008,10,3,37.2467268817205,68.1472,16063.81459884,2.32,17
"3394",200803010122,2008,10,3,37.1073440860215,384.7146,15098.61115632,23.8,213
"3395",200803010123,2008,10,3,37.00606827957,150.6088,14053.463905,5.6,54
"3396",200803010124,2008,10,3,36.8616852150535,916.5077,18422.33012074,0,0
"3397",200803010125,2008,10,3,36.764892276423,659.3035,20661.68742856,0,0
"3398",200803010126,2008,10,3,36.671294117647,97.0585,14640.5867831,1.14,6
"3399",200803010127,2008,10,3,36.50943902439,1014.0906,27790.65465694,0,0
"3400",200803010128,2008,10,3,36.219398373984,493.5556,20324.0361523,0,0
"3401",200803010129,2008,10,3,36.023560569106,1199.9796,18850.36751808,0,0
"3402",200803010130,2008,10,3,35.916716260163,1103.6969,20705.55705456,0,0
"3403",200803010131,2008,10,3,35.749370528455,950.5611,18005.38679307,0,0
"3404",200803010132,2008,10,3,35.614849796748,946.3607,17373.80015,0,0
"3405",200803010133,2008,10,3,35.692785483391,689.8079,18675.44138656,0,0
"3406",200803010134,2008,10,3,35.6988376984125,101.9905,15780.6351719,1.13,7
"3407",200803010135,2008,10,3,35.5687540849675,301.5751,15005.69712166,3.06,44
"3408",200803010136,2008,10,3,35.4695782520325,100.8648,14298.5445375,0,0
"3409",200803010137,2008,10,3,35.320833773366,492.9862,16211.61411375,2.12,7
"3410",200803010138,2008,10,3,35.309240522876,939.2451,21726.47919,0,0
"3411",200803010139,2008,10,3,35.1397177419355,544.4476,14938.15013053,0,0
"3412",200803010140,2008,10,3,34.9629018817205,581.1764,18302.6537553,0,0
"3413",200803010141,2008,10,3,34.8819768817205,328.6524,16936.15070384,32.38,445
"3414",200803010142,2008,10,3,35.1150900537635,219.3815,18116.041958,0,0
"3415",200803010143,2008,10,3,35.088279268293,559.456,16022.60636634,0,0
"3416",200803010144,2008,10,3,35.0538798387095,416.0235,12304.8932704,7.67,57
"3417",200803010145,2008,10,3,35.0794479166665,207.2781,17039.11120164,3.39,60
"3418",200803010146,2008,10,3,35.314178,273.9488,14694.7407114,23.94,158
"3419",200803010147,2008,10,3,35.1884021857925,419.2378,16520.592973,1.86,5
"3420",200803010149,2008,10,3,34.5880203252035,808.9074,17595.913685,0,0
"3421",200803010150,2008,10,3,34.7424325396825,319.2451,12493.95894145,45.83,291
"3422",200803010151,2008,10,3,34.669317819502,70.0638,15181.88572656,0,0
"3423",200803010152,2008,10,3,34.5707279569895,155.0151,17355.37762958,0.25,5
"3424",200803010153,2008,10,3,34.019413888889,453.0692,16047.78506044,9.38,31
"3425",200803010154,2008,10,3,34.113793075564,94.9772,14004.231032,0,0
"3426",200803010156,2008,10,3,34.311164491533,537.7025,15008.58459257,0,0
"3427",200803010157,2008,10,3,34.356130376344,493.5646,17627.073828,0,0
"3428",200803010158,2008,10,3,34.2330476606535,532.6329,14999.659552,0,0
"3429",200803010159,2008,10,3,34.1013741935485,112.5415,13700.29324,0,0
"3430",200803010160,2008,10,3,34.044416,211.7917,16245.254599,0,0
"3431",200803010161,2008,10,3,34.067987254902,73.2465,13405.71610994,0,0
"3432",200803010162,2008,10,3,34.039738574076,80.699,16116.62407992,0,0
"3433",200803010163,2008,10,3,33.919173787148,522.7858,18035.40115123,0.92,7
"3434",200803010164,2008,10,3,33.971039166667,308.3776,13391.3531325,0,0
"3435",200803010165,2008,10,3,33.9513126666665,81.7451,13446.39348879,0,0
"3436",200803010166,2008,10,3,33.7911416666665,460.4448,14351.86140416,2.05,19
"3437",200803010169,2008,10,3,33.8010413978495,114.3784,14186.7962425,0,0
"3438",200803010172,2008,10,3,33.6818244623655,148.2203,14398.8558025,0,0
"3439",200803010173,2008,10,3,33.482313097299,978.7097,27300.645,0,0
"3440",200803010176,2008,10,3,33.0594556451615,550.2165,16382.92984744,0,0
"3441",200803010177,2008,10,3,32.772827453649,461.3683,14806.29981413,14.41,21
"3442",200803010178,2008,10,3,32.680623063752,795.7153,16826.255585,0,0
"3443",200803010179,2008,10,3,32.5937145424835,910.3009,20966.68301376,0,0
"3444",200803010180,2008,10,3,32.446453253581,1039.9819,20989.9811889,0,0
"3445",200803010182,2008,10,3,32.781898924731,723.3047,15312.26897824,0,0
"3446",200803010183,2008,10,3,33.0308197154475,856.5233,16133.60646255,0,0
"3447",200803010184,2008,10,3,33.057341589772,1124.3816,20890.9609095,0,0
"3448",200803010185,2008,10,3,33.195380392157,1140.6617,23713.24642024,0,0
"3449",200803010186,2008,10,3,33.3289087398375,96.4512,13884.68824,0,0
"3450",200803010187,2008,10,3,33.437715873016,99.9071,15255.98078039,0,0
"3451",200803010188,2008,10,3,33.518934920635,479.2147,15866.8754945,1.08,3
"3452",200803010189,2008,10,3,33.412955913979,61.4248,15183.63829248,0,0
"3453",200803010190,2008,10,3,33.342275806452,209.6294,17272.70752064,1.47,18
"3454",200803010191,2008,10,3,33.2127002688175,392.0732,16257.21131235,3.42,33
"3455",200803010192,2008,10,3,32.8044152439025,397.7244,15861.450332,6.28,71
"3456",200803010193,2008,10,3,32.68862,410.2147,14621.22098791,1.24,7
"3457",200803010194,2008,10,3,32.6841125816995,492.8524,15736.14847827,1.01,7
"3458",200803017001,2008,17,3,44.6675221353245,839.0945,21797.43763868,0,0
"3459",200803017002,2008,17,3,44.900863351215,302.1273,17033.7018852,6.23,102
"3460",200803017003,2008,17,3,45.0590510442365,362.1344,20768.38811049,6.71,59
"3461",200803017004,2008,17,3,45.12944730564,331.1567,21697.09019618,4.48,62
"3462",200803017005,2008,17,3,46.362743838321,1072.1663,16943.8061952,0,0
"3463",200803017006,2008,17,3,46.7260345477885,673.6397,28689.4878805,0,0
"3464",200803017007,2008,17,3,46.761232873955,666.0291,22819.83307984,0,0
"3465",200803017008,2008,17,3,46.852216676514,520.5776,18651.69115335,2.7,10
"3466",200803017009,2008,17,3,46.961634662808,155.5147,15976.39444,3.28,18
"3467",200803017010,2008,17,3,47.695099758337,1103.5813,29555.61574008,0,0
"3468",200803017011,2008,17,3,47.722995980416,991.4099,24980.1199995,0,0
"3469",200803017012,2008,17,3,47.701111495933,1068.3401,28732.09178501,0,0
"3470",200803017013,2008,17,3,47.7945736858165,746.9082,23961.073892,0,0
"3471",200803017014,2008,17,3,47.9574443644055,191.241,13008.19200605,0.85,6
"3472",200803017015,2008,17,3,47.987423775691,165.0877,14126.7042058,0,0
"3473",200803017016,2008,17,3,47.993050994671,319.91,16440.2257879,22.82,110
"3474",200803017021,2008,17,3,48.1000749720025,328.3868,18223.2080831,163.69,131
"3475",200803017022,2008,17,3,48.1289249815035,266.7022,22669.20533383,63.57,116
"3476",200803017023,2008,17,3,48.0719205380995,137.3357,16858.05023456,6.67,17
"3477",200803017024,2008,17,3,47.1650921848365,92.2541,15849.11200422,2.47,25
"3478",200803017025,2008,17,3,47.2077612040895,192.9347,13822.04321794,18.89,83
"3479",200803017026,2008,17,3,47.1713852064615,183.8476,17001.4754056,22.02,106
"3480",200803017027,2008,17,3,47.452358364481,169.8128,16426.93920704,0.22,2
"3481",200803017028,2008,17,3,47.4934199297235,191.855,17757.9874065,24.29,124
"3482",200803017029,2008,17,3,46.6657499927345,78.4527,17477.15838,6.28,28
"3483",200803017030,2008,17,3,46.532599762633,148.8518,19763.49507534,64.84,258
"3484",200803017031,2008,17,3,46.4616620639605,67.5638,16312.51229733,12.66,154
"3485",200803017032,2008,17,3,46.4534730751845,59.5903,14758.351695,22.99,125
"3486",200803017033,2008,17,3,46.2720352231965,405.6035,12399.00775076,24.69,107
"3487",200803017034,2008,17,3,45.7356870803905,92.9119,14718.66546696,1.43,24
"3488",200803017035,2008,17,3,45.730500163407,174.2095,16689.6727425,3.36,91
"3489",200803017037,2008,17,3,45.634358430585,320.2959,24186.8919501,33.37,189
"3490",200803017038,2008,17,3,45.536707764357,180.0281,17841.36341139,8.11,66
"3491",200803017039,2008,17,3,45.47728732282,504.917,19713.776976,0,0
"3492",200803017040,2008,17,3,45.40938455339,418.6296,19672.81369536,2.62,27
"3493",200803017041,2008,17,3,45.118244990636,131.6694,16919.75202813,3.08,36
"3494",200803017042,2008,17,3,44.9974014827195,155.6302,16491.93497388,33.14,190
"3495",200803017043,2008,17,3,44.8418440077635,153.8772,19179.3724925,50.3,222
"3496",200803017044,2008,17,3,44.7242471029145,81.0524,15497.79012075,0,0
"3497",200803017045,2008,17,3,44.7640320588125,98.5544,15922.47246389,5.22,31
"3498",200803017046,2008,17,3,44.790895581481,67.892,15877.46701101,2.32,12
"3499",200803017047,2008,17,3,44.730720715309,277.8041,21735.71404164,118.47,270
"3500",200803017049,2008,17,3,44.533870486839,81.6099,15945.787785,0.85,9
"3501",200803017050,2008,17,3,44.497416647165,64.1859,16654.13581182,1.29,12
"3502",200803017051,2008,17,3,44.445789804131,78.8348,15837.486717,0.15,2
"3503",200803017052,2008,17,3,44.378158738056,82.5036,15012.35610936,2.27,11
"3504",200803017053,2008,17,3,44.178120119711,107.3136,17440.4028519,17.52,145
"3505",200803017054,2008,17,3,44.1491745901635,114.7784,17995.62018645,23.69,214
"3506",200803017055,2008,17,3,44.341667764877,668.762,20385.3098592,0,0
"3507",200803017056,2008,17,3,44.173766667171,1180.8077,25121.66862287,0,0
"3508",200803017058,2008,17,3,43.317514874468,124.2605,19492.76650618,4.87,17
"3509",200803017059,2008,17,3,43.063874153682,151.3875,19574.02571556,15.04,101
"3510",200803017060,2008,17,3,42.281226819514,559.2779,19776.830058,8.02,28
"3511",200803017061,2008,17,3,42.283307162157,622.1858,16596.79950398,0.13,1
"3512",200803017062,2008,17,3,42.095857790085,1072.7851,35737.62100863,0,0
"3513",200803017063,2008,17,3,42.0198876862895,614.3135,19153.160767,0,0
"3514",200803017064,2008,17,3,42.086279284514,334.1356,18740.76096,24.01,229
"3515",200803017065,2008,17,3,41.9211591958405,172.8878,17596.745397,0.71,11
"3516",200803017066,2008,17,3,41.8924108021115,449.5225,17311.8066429,97.75,600
"3517",200803017067,2008,17,3,40.888253522744,189.1006,16017.66842,11.53,128
"3518",200803017068,2008,17,3,40.9588378082865,541.0027,20129.22665036,8.75,59
"3519",200803017069,2008,17,3,41.196705944495,295.6451,24297.45609606,123.79,701
"3520",200803017070,2008,17,3,41.3377338847585,121.3683,19106.97348061,2.49,14
"3521",200803017071,2008,17,3,41.3084060136485,96.5435,17323.57119636,5.47,36
"3522",200803017072,2008,17,3,40.739119764971,732.9378,20805.46675,0,0
"3523",200803017073,2008,17,3,40.779374776878,841.9557,24969.000525,0,0
"3524",200803017074,2008,17,3,41.5701958045965,807.6318,20781.26358,0,0
"3525",200803017075,2008,17,3,41.693843398442,455.2676,19769.2311432,51.3,241
"3526",200803017076,2008,17,3,41.825522407665,538.0366,20511.36656758,29.06,205
"3527",200803017077,2008,17,3,41.8648844429935,742.5161,22713.71284,0,0
"3528",200803017078,2008,17,3,41.597764006953,999.239,15564.7569297,0,0
"3529",200803017079,2008,17,3,40.68111054562,66.7807,15088.49299475,1.34,20
"3530",200803017082,2008,17,3,40.6906054166665,946.7165,26380.64474811,0,0
"3531",200803017083,2008,17,3,40.463541009023,612.3424,17142.249316,4.92,12
"3532",200803017084,2008,17,3,40.1846239969725,553.3511,19848.53226766,0.27,3
"3533",200803017085,2008,17,3,40.171243318814,476.5754,21997.55683552,6.44,32
"3534",200803017086,2008,17,3,39.982206165034,1043.508,24449.3233029,0,0
"3535",200803017087,2008,17,3,39.9156982273595,165.2455,11444.34614064,14.47,17
"3536",200803017089,2008,17,3,39.8338783090115,168.5334,15116.91798623,0.87,23
"3537",200803017090,2008,17,3,39.8108338734905,139.2124,19457.0132163,0,0
"3538",200803017091,2008,17,3,39.3747489706575,853.9335,18906.8009157,0,0
"3539",200803017092,2008,17,3,39.3161209847695,196.6916,15996.39996482,1,4
"3540",200803017093,2008,17,3,39.181929134654,495.884,20229.80435424,1.01,9
"3541",200803017094,2008,17,3,39.077174519509,1122.5187,22309.73875834,0,0
"3542",200803017095,2008,17,3,38.9902972809765,685.1813,16132.03474,0,0
"3543",200803017096,2008,17,3,38.842136073799,100.3327,16868.53375056,0,0
"3544",200803017097,2008,17,3,38.4003090513945,108.1708,16922.53443591,14.9,38
"3545",200803017098,2008,17,3,38.432851374558,120.1903,17703.6182128,9.12,42
"3546",200803017099,2008,17,3,38.386395414061,186.4301,19753.66571024,4.54,60
"3547",200803017100,2008,17,3,37.994806436235,109.5259,16991.44060848,2.72,24
"3548",200803017101,2008,17,3,37.931443337972,109.2679,16849.35088413,0.26,2
"3549",200803017102,2008,17,3,37.964091547536,111.0318,18781.1227305,7.7,62
"3550",200803017104,2008,17,3,37.950729280029,114.6375,18636.26586378,3.66,37
"3551",200803017105,2008,17,3,37.8828103946635,158.1348,16742.64794825,2.96,27
"3552",200803017106,2008,17,3,37.3981516023775,79.3424,17826.14969766,2.73,31
"3553",200803017107,2008,17,3,37.403124989872,101.7738,17817.96016,0.56,7
"3554",200803017108,2008,17,3,37.1397298684345,444.6981,14000.29304,44.89,260
"3555",200803017109,2008,17,3,37.07856206929,655.4742,19205.97572312,0,0
"3556",200803017110,2008,17,3,37.098570419022,118.1689,20179.43992491,2.95,25
"3557",200803017111,2008,17,3,37.127755963122,64.5433,16447.909505,2,9
"3558",200803017112,2008,17,3,36.849220337354,98.6274,20809.8360239,2.53,14
"3559",200803017113,2008,17,3,36.8268901830225,359.8486,17091.568152,17.77,66
"3560",200803017114,2008,17,3,36.8472309675755,73.5154,17010.71871,0,0
"3561",200803017116,2008,17,3,36.7313633333335,99.1643,18528.10542,0.41,3
"3562",200803017117,2008,17,3,36.650992857143,113.1674,19697.01380723,0,0
"3563",200803017118,2008,17,3,36.497971273909,886.785,18207.341336,0,0
"3564",200803017119,2008,17,3,36.2740688261515,343.3915,18537.08631362,15.85,236
"3565",200803017120,2008,17,3,36.1829102792615,794.2497,19592.8605,0,0
"3566",200803017121,2008,17,3,36.052406930749,1178.5487,30055.1915285,0,0
"3567",200803017122,2008,17,3,36.067355625002,1078.8138,19947.1254651,0,0
"3568",200803017123,2008,17,3,35.8308144926655,713.4436,22934.42578911,0,0
"3569",200803017124,2008,17,3,35.527223235303,456.2391,15782.584365,3.43,14
"3570",200803017125,2008,17,3,35.802970368839,620.0884,21055.10443866,0,0
"3571",200803017126,2008,17,3,35.8312835832585,322.7269,17419.0793868,3.61,44
"3572",200803017127,2008,17,3,35.569830658335,863.6964,16041.4409775,0,0
"3573",200803017128,2008,17,3,35.624425556586,381.8258,17045.71977,0.12,1
"3574",200803017129,2008,17,3,35.4270548789005,580.2137,19392.84554641,0.12,2
"3575",200803017131,2008,17,3,35.301472202632,867.4546,18929.93817,0,0
"3576",200803017132,2008,17,3,35.291352824787,823.9292,20061.05737853,0,0
"3577",200803017133,2008,17,3,35.1736708034815,496.1456,16914.41825133,0,0
"3578",200803017134,2008,17,3,35.1494627039285,544.7433,21155.34379906,0,0
"3579",200803017135,2008,17,3,35.16607042136,384.2567,13146.89424744,8.05,38
"3580",200803017136,2008,17,3,35.04794586559,136.37,15786.9885024,0,0
"3581",200803017137,2008,17,3,34.941149566674,64.3789,15473.41415386,0,0
"3582",200803017138,2008,17,3,34.715994008337,537.6726,19843.071024,0.07,1
"3583",200803017139,2008,17,3,34.7152504556975,573.5289,15846.5956425,0.18,1
"3584",200803017141,2008,17,3,34.590014618049,813.564,20985.12689328,0,0
"3585",200803017142,2008,17,3,34.651961679115,500.6538,22039.95918694,37.23,131
"3586",200803017143,2008,17,3,34.5280284872975,412.9005,17890.595396,140.09,653
"3587",200803017144,2008,17,3,34.385443436145,321.7925,18124.80381186,0.09,3
"3588",200803017148,2008,17,3,34.0260825008955,105.5632,16505.58798,0,0
"3589",200803017149,2008,17,3,34.011909262537,100.0937,17526.96296,0,0
"3590",200803017150,2008,17,3,33.9788802720725,110.2592,15910.246314,0.14,1
"3591",200803017153,2008,17,3,34.107257916667,109.5951,18368.87072602,0,0
"3592",200803017155,2008,17,3,33.9739670315485,83.4957,14405.84669358,0,0
"3593",200803017158,2008,17,3,33.65438354519,149.7818,12151.63935048,0,0
"3594",200803017159,2008,17,3,33.5523743597135,379.7058,13729.266245,0,0
"3595",200803017161,2008,17,3,33.0309142511565,591.6219,19546.92206071,0,0
"3596",200803017162,2008,17,3,32.8583578768905,1157.0071,25897.53919414,0,0
"3597",200803017164,2008,17,3,32.8522881281825,857.9366,16469.62121787,0,0
"3598",200803017165,2008,17,3,32.979123554314,883.9232,13380.42492539,0,0
"3599",200803017166,2008,17,3,33.1878283302205,881.6046,18730.599405,0,0
"3600",200803017167,2008,17,3,33.367896827664,694.8666,21577.66351741,0,0
"3601",200803017168,2008,17,3,33.488360148812,493.4565,20134.85052984,0,0
"3602",200803017169,2008,17,3,33.3840524648975,553.7497,19925.04119517,0,0
"3603",200803017170,2008,17,3,33.538778742981,419.1447,17714.3380008,3.56,18
"3604",200803017171,2008,17,3,33.507067058242,392.9954,18035.892168,16.97,98
"3605",200803017172,2008,17,3,33.5045140854975,308.3161,17699.78716648,0.04,1
"3606",200803017173,2008,17,3,33.598346807615,903.3423,15363.67117472,0,0
"3607",200803017175,2008,17,3,33.486428174333,242.1389,14395.05926739,0.51,6
"3608",200803017176,2008,17,3,33.409443174932,119.55,18906.897735,0,0
"3609",200803017177,2008,17,3,33.4018475958585,112.8287,17917.4915316,0,0
"3610",200803017178,2008,17,3,33.15332862702,82.5788,14906.88726705,0,0
"3611",200803017179,2008,17,3,32.855534565126,767.3185,19001.51256,0,0
"3612",200803018002,2008,18,3,45.4321207485945,622.3,25420.17578832,0,0
"3613",200803018003,2008,18,3,45.435253260208,432.6977,19820.51192449,9.96,133
"3614",200803018004,2008,18,3,45.53014410651,1051.6918,25022.3261832,0,0
"3615",200803018005,2008,18,3,45.9276775,387.6119,17116.426912,5.57,45
"3616",200803018006,2008,18,3,46.087507324574,351.9038,17086.20176116,12.9,81
"3617",200803018007,2008,18,3,46.186321128058,136.563,15589.41243846,4.18,43
"3618",200803018008,2008,18,3,46.500450833333,658.7042,26977.13988604,0,0
"3619",200803018009,2008,18,3,47.801375055777,1075.6332,22767.34519172,0,0
"3620",200803018010,2008,18,3,47.907465519009,462.9262,18200.68930148,25.74,70
"3621",200803018011,2008,18,3,47.933274583333,357.7384,18976.1850814,38.08,131
"3622",200803018012,2008,18,3,47.9717204166665,708.9733,22542.01628448,0,0
"3623",200803018014,2008,18,3,48.136929233618,1142.6918,22687.18688704,0,0
"3624",200803018015,2008,18,3,48.1213813634855,115.796,16364.32323029,0,0
"3625",200803018016,2008,18,3,48.23117625,106.2629,18903.04159335,0,0
"3626",200803018017,2008,18,3,48.287782855327,286.7121,16107.37110733,4.18,9
"3627",200803018018,2008,18,3,48.1969844784945,273.5587,20417.96070578,7.26,35
"3628",200803018019,2008,18,3,48.15051552187,373.922,18209.20368428,4.06,15
"3629",200803018020,2008,18,3,47.9287493384175,144.2731,20391.29196108,0,0
"3630",200803018021,2008,18,3,47.872499045791,395.2991,20039.37632809,10.52,51
"3631",200803018022,2008,18,3,47.3289275,67.0615,14834.08740236,8.75,167
"3632",200803018023,2008,18,3,47.1035441666665,83.3444,13023.40085616,10.92,63
"3633",200803018024,2008,18,3,47.054845379367,134.7669,15577.65131,2.35,30
"3634",200803018025,2008,18,3,46.9207425545725,98.1066,15375.85644086,27.95,37
"3635",200803018026,2008,18,3,46.830868556991,95.3505,16550.18090757,4.08,42
"3636",200803018027,2008,18,3,46.7993254166665,101.8962,16710.42774375,4.32,43
"3637",200803018028,2008,18,3,46.4605881030905,74.4888,15700.29329484,12.3,200
"3638",200803018029,2008,18,3,46.4969408333335,75.2301,17347.43931424,25.04,83
